Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VART17024,INVVART1711005,13-Nov-17,72,$185.00,"$13,320.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,WOODGROVE PRI,NORTH,Primary 5 SAIL Art Programme,PER HR,"$13,320.00",,,,,"$2,664.00","$2,664.00",,"$2,664.00","$2,664.00","$2,664.00",,,,,500331327,07.12.17,"$13,320.00",$0.00,
VART17025,"INVVART1704002, INNVART1709002",4th April 2017,259,$28.00,"$8,189.00",Y,remaining $937 has been invoiced on 26 sept 17,,ARTELIER PTE LTD,ARTELIER PTE LTD,POOJA,ST HILDAS SEC SCH,EAST,Art Appreciation,PER PAX,"$8,189.00",,,"$7,252.00",,,,,,,$937.00,,,,,"5003225251
5003289271","06.06.17=7252
20.10.17=937","$8,189.00",$0.00,
VART17026,INNVART1711015,17TH NOV,32,$180.00,"$5,760.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORAIN,DAZHONG PRIMARY SCHOOL,WEST,P6 Ceramics Programme,PER HR,"$5,760.00",,,,,,,,,,,,"$2,760.00","$3,000.00",,5003314554,11.12.17,"$5,760.00",$0.00,
VART17027,INNVART1711016,17th Nv,225,$50.40,"$11,340.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,Norain,FUHUA PRIMARY SCHOOL,WEST,P4 CERAMICS PROGRAMME,PER PAX,"$11,340.00",,,"$3,024.00",,"$3,024.00","$3,024.00",,"$2,268.00",,,,,,,5003316043,12.12.17,"$11,340.00",$0.00,
VART17028,INVVART1709008,29-Sep-17,1,"$5,224.00",5224,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,FAIZAL,Yang ZHENG PRIMARY SCHOOL,SOUTH,Acrylic Programme,PACKAGE - HR,"$5,224.00",,,,,"$5,224.00",,,,,,,,,,5003290199,23.10.17,"$5,224.00",$0.00,
VART17029,INNVART1711012,15-Nov-17,1,"$6,180.00","$6,180",Y,,,ARTELIER PTE LTD,ARTELIER (INSTRUCTOR) PTE LTD,FAIZAL,TAMPINES PRIMARY SCHOOL,EAST,Digital Art Landscape,PACKAGE - PAX,"$6,180.00",,,,,,,,"$1,000.00","$1,000.00","$1,000.00",,"$1,000.00","$2,180.00",,5003314554,11.12.17,"$6,180.00",$0.00,
VART17030,"INVVART1709004a, INNVART1709004b",15-Nov-17,214,$26.00,"$7,364",y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,POOJA,Punggol Primary,EAST,LJ To Dragon Kiln,PER PAX,"$7,364.00",,,,,,,,,"$5,564.00","$1,800.00",,,,,5003314554,11.12.17=5564,"$5,564.00","$1,800.00",
VART17031,INVVART1706001,5-Jun-17,198,$30.00,"$5,940.00",yes,,,ARTELIER PTE LTD,ARTELIER PTE LTD,LINDEN LOKE,JUNYUAN PRI,EAST,P5 Adaptable Individual Art Post Exam,PER PAX,"$5,940.00",,,,,,"$5,940.00",,,,,,,,,5003233864,27.06.17,"$5,940.00",$0.00,
VART17032,INVART18030001,27/3/2018,1,"$4,188.00","$4,188.00",,,,ARTELIER PTE LTD,EPITOMEDIA PTE LTD,FAIZAL,DAMAI PRIMARY,EAST,Digital Manga,PACKAGE - HR,"$4,188.00",,,,,,,,"$1,000.00","$1,000.00","$1,000.00",,"$1,188.00",,,5003369120,23.04.18,"$4,188.00",$0.00,
VART17033,INNVART1707002/INNVART1711017,28TH JUNE,1,"$1,650.00","$1,650.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORAIN,ZHENGHUA PRIMARY SCHOOL,WEST,Teacher's Lets Do Craft,PACKAGE - PAX,"$1,650.00",,,,,,,"$1,650.00",,,,,,,,5003246067,24.07.17,"$1,650.00",$0.00,
VART17034,INVVART1711004,12-Nov-17,49,$120.00,"$5,880.00",yes,,,ARTELIER PTE LTD,ARTELIER PTE LTD,HARJINDER SINGH,GAN ENG SENG PRI,SOUTH,P2 Art programme,PER HR,"$5,880.00",,,,,,,,"$2,000.00","$1,500.00","$1,500.00",,$880.00,,,5003313278,07.12.17,"$5,880.00",$0.00,RAMESH
VART17035,INVVART1709003,9-Sep-17,211,$52.00,"$10,972.00",yes,,,ARTELIER PTE LTD,,LINDEN LOKE,Innova Pri,NORTH,P4 Metal Tooling NAC,PER PAX,"$12,072.00",,,,,,,,"$6,036.00","$6,036.00",,,,,,"5003280051
5003290199","02.10.17=10972
23.10.17=1100","$12,072.00",$0.00,
VART17036,INVVART1711003A,6-Dec-17,231,$65.00,"$15,015.00",,,,ARTELIER PTE LTD,,LINDEN LOKE,Innova Pri,NORTH,P6 Wire Sculpture NAC,PER PAX,"$15,015.00",,,,,,,,,,"$5,005.00",,"$5,005.00","$5,005.00",,5003323945,26.12.17,"$15,015.00",$0.00,
VART17037,INNVVART1711005,13-Nov-17,36,$180.00,"$6,480.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Wellington Pr,NORTH,Ceramics for P3,PER HR,"$6,480.00",,,,,,,,"$3,240.00","$3,240.00",,,,,,5003313278,07.12.17,"$6,480.00",$0.00,
VART17038,,,,,,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17038,INVVART1709003,29-Sep-17,22,$50.00,1100,y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,POOJA,Ping Yi Secondary,EAST,Mosaic Tiles,PER PAX,"$1,100.00",,,,,,,$550.00,$550.00,,,,,,,5003290199,23.10.17,"$1,100.00",$0.00,
VART17039,INNVART1706004,30TH JUNE,1,"$1,000.00","$1,000.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,ZHONGHUA PRI,SOUTH,PARENT & CHILD BONDING,PACKAGE - PAX,"$1,000.00",,,,,,,"$1,000.00",,,,,,,,5003246067,24.07.17,"$1,000.00",$0.00,
VART17040,INVVART1709001,1-Sep,1,$250.00,$250.00,yes,,,ARTELIER PTE LTD,ARTELIER PTE LTD,LINDEN LOKE,Junyuan Pri,EAST,Twinning Programme,PACKAGE - HR,$250.00,,,,,,,,$250.00,,,,,,,5003280051,02.10.17,$250.00,$0.00,
VART17041,INVART1707004,,,,900,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,FAIZAL,Singapore Polytechnic,,Wau Making,PACKAGE - HR,$900.00,,,,,,,,$900.00,,,,,,,CHEQUE,18.08.17,$900.00,$0.00,
VART17042,INVART1709001,7th Sep,1,$900.00,$900.00,Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Whitley Sec,SOUTH,Paper Mache,PACKAGE - HR,$900.00,,,,,,,,$900.00,,,,,,,5003280051,02.10.17,$900.00,$0.00,
VART17043,INVVART1710010,5-Nov-17,1,"$1,880.00","$1,880.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,St. Margaret's Pri,SOUTH,Manga Art & Clay Tile Art,PACKAGE - PAX,"$1,880.00",,,,,,,,$940.00,$940.00,,,,,,5003308523,28.11.17,"$1,880.00",$0.00,
VART17044,INVVART1711018,20-Nov,1,"$11,400.00","$11,400.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Admiralty Pr,NORTH,Ceramics for P5,PACKAGE - PAX,"$11,400.00",,,,,,,,,"$3,800.00","$3,800.00",,"$3,800.00",,,5003317103,14.12.17,"$11,400.00",$0.00,
VART17045,INVVART17110019,12-Dec-17,66,$130.00,"$8,580.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,PATHLIGHT SCHOOL,NORTH,PROJECT BRAVE HEART (VISUAL ARTS),PER HR,"$8,580.00",,,,,,,,,,,,"$4,290.00","$4,290.00",,Cheque 032156,22.02.17,"$8,580.00",$0.00,
VART17046,INVVART1710009A & INVVART1710009B,31-Oct,1,"$3,000.00","$3,000.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Catholic High,SOUTH,Hot Wax Batik,PACKAGE - HR,"$3,000.00",,,,,,,,,,,,"$3,000.00",,,5003305397,23.11.17,"$3,000.00",$0.00,
VART17047,INVVART1711001,,245,$18.00,"$4,410.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Canberra Sec,NORTH,Hot Wax Batik,PER PAX,"$4,410.00",,,,,,,,,,,,"$4,410.00",,,5003311053,04.12.17,"$4,410.00",$0.00,
VART17048,INVVART1710011,5th Nov 2017,1,"$2,700.00","$2,700.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,DEYI SEC,NORTH,BEADS ART,PACKAGE - PAX,"$2,700.00",,,,,,,,,,,,"$2,700.00",,,5003308523,28.11.17,"$2,700.00",$0.00,
VART17049,,20th October,1,"$1,000.00","$1,000.00",,invoice is a check that will be mailed to mailing address,banked in to Vivarch,ARTELIER PTE LTD,ARTELIER PTE LTD,NORAIN,MGS SEC,WEST,CHalk and Oil Pastels,PER PAX,"$1,000.00",,,,,,,,,,,,"$1,000.00",,,Cheque,16.01.17,"$1,000.00",$0.00,
VART17050,,,,,$0.00,,Project is under Vivarch,,ARTELIER PTE LTD,ARTELIER PTE LTD,HARJINDER SINGH,FIRST TOA PAYOH PRI,SOUTH,Installation works,PACKAGE - PAX,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17053,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17054,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17055,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17056,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17057,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17058,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17059,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17060,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17061,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17062,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17063,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17064,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17065,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17066,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17067,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17068,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17069,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17070,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17071,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17072,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17073,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17074,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17075,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17076,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17077,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17078,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17079,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17080,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17081,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17082,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17083,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17084,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17085,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17086,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17087,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17088,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17089,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17090,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17091,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17092,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17093,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17094,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17095,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17096,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17097,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17098,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17099,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART17100,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17001,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17002,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17003,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17004,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17005,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17006,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17007,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17008,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17009,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17010,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17011,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17012,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17013,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17014,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17015,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17016,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17017,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17018,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17019,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17020,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17021,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17022,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17023,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17024,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17025,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17026,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17027,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17028,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17029,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17030,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17031,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17032,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17033,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17034,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17035,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17036,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17037,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17038,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17039,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17040,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17041,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17042,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17043,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17044,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17045,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17046,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17047,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17048,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17049,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17050,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17051,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17052,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17053,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17054,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17055,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17056,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17057,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17058,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17059,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17060,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17061,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17062,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17063,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17064,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17065,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17066,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17067,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17068,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17069,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17070,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17071,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17072,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17073,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17074,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI17075,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
