Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VART18020,INVVART18110016,10-Nov-18,226,$65.00,"$14,690.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,LINDEN LOKE,Innova Primary,NORTH,P6 NAC Post Exam Clay,PER PAX,"$14,690.00",,,,,,,,,,,,"$14,690.00",,,5003479238,06.12.18,"$14,690.00",$0.00,
VART18023,INVVART18110008,4th Nov 2018,1,"$7,600.00","$7,600.00",Y,"$150 Per Hour X48 Hours
Material Package Fee: $400",,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,Alexandra Primary,SOUTH,CERAMIC ARTS PROGRAMME,PER HR,"$7,600.00",,,,,,,,"$1,900.00","$1,900.00","$1,900.00",,,"$1,900.00",,5003475753,29.11.18,"$7,600.00",$0.00,
VART18024,,,,,$0.00,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORISMAN,Red Swastika School,EAST,ART CLUB 2019 & 2020,PER HR,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18025,INVVART1812001,16th January 2019,1,$340.00,$340.00,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORISMAN,Damai Primary School,EAST,Copper Tooling,PACKAGE - PAX,$340.00,,,,,,,,$340.00,,,,,,,5003503908,12.02.19,$340.00,$0.00,
VART18026,INVVART1811015,14th Nov 2018,42,$185.00,"$7,770.00",Y,,Starting in July,ARTELIER PTE LTD,ARTELIER PTE LTD,IZWAN,Yuhua Primary School,WEST,Ceramics,PER HR,"$7,770.00",,,,,,,,"$1,295.00","$1,295.00","$1,295.00","$1,295.00","$1,295.00","$1,295.00",,5003479897,07.12.18,"$7,770.00",$0.00,
VART18027,INVVART1808003,27th Aug,1,$380.00,$380.00,Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Marsiling Secondary School,NORTH,Parent-Child bonding,PER HR,$380.00,,,,,,,,,$380.00,,,,,,5003442391,24.09.18,$380.00,$0.00,
VART18028,INVVART1808001,8th August 2018,1,"$1,020.00","$1,020.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORISMAN,ITE College Central,NORTH,NAC Endorsed- Clay Art Program,PER PAX,"$1,020.00",,,,,,,,"$1,020.00",,,,,,,4400175348,31.08.18,"$1,020.00",$0.00,
VART18029,INVVART18110016,15-Nov-18,1,"$5,000.00","$5,000.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,LINDEN LOKE,East View Primary,EAST,"AMIS Paper Quill ,Dry Batik",PACKAGE - PAX,"$5,000.00",,,,,,,,,,"$2,500.00",,"$2,500.00",,,5003481057,10.12.18,"$5,000.00",$0.00,
VART18030,INVVART1811013,14th Nov 2018,1,"$5,900.00","$5,900.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,IAN CHIA,Clementi Town Sec,WEST,Post Exams Aesthetics programme,PACKAGE - HR,"$5,900",,,,,,,,,,,,"$5,900.00",,,5003479897,07.12.18,"$5,900.00",$0.00,
VART18031,INVVART1811014,14th Nov 2018,1,"$1,940.00","$1,940.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,IZWAN,Lakeside Primary School,WEST,P6 Post Exams Batik Art,PACKAGE - HR,"$1,940.00",,,,,,,,,,,,,"$1,940.00",,5003479897,07.12.18,"$1,940.00",$0.00,
VART18032,INVVART1811010,9-Nov-18,1,$415.00,$415.00,,,,ARTELIER PTE LTD,ARTELIER PTE LTD,TERENCE,CHIJ KC,EAST,Miniature Craft Workshop,PACKAGE - HR,$415.00,,,,,,,,,,,,$415.00,,,5003469340,19.11.18,$415.00,$0.00,
VART18033,INVVART1811017a,4-Dec,35,$166.00,"$5,810.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,SHAWN,Yishun Primary,NORTH,Digital Manga,PER PAX,"$5,810.00",,,,,,,,,,"$1,936.00",,"$1,938.00","$1,936.00",,5003485115,13.12.18,"$5,810.00",$0.00,
VART18034,INVVART1811011,9-Nov-18,1,"$5,990.00","$5,990.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,TERENCE,DUNMAN HIGH,EAST,Wire Sculpture,PACKAGE - HR,"$5,990.00",,,,,,,,,,,,"$5,990.00",,,5003477887,04.12.18,"$5,990.00",$0.00,
VART18035,INVVART18110006,2-Nov,18,$250.00,"$4,500.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,Fuchun Sec,NORTH,Culinary Elective Module (Pastry),PER PAX,"$4,500.00",,,,,,,,,,,,"$4,500.00",,,5003473609,27.11.18,"$4,500.00",$0.00,
VART18036,INVVART1801101,1-Nov-18,278,$20.00,"$5,560.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Canberra Sec,NORTH,Wire Art,PER PAX,"$5,560.00",,,,,,,,,,,,"$5,560.00",,,5003473609,27.11.18,"$5,560.00",$0.00,
VART18037,INVVART1811019,4-Dec-18,1,"$4,760.00","$4,760.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORISMAN,ITE Central,NORTH,CLAY ART PROGRAM,PER PAX,"$4,760.00",,,,,,,,,,,,,"$4,760.00",,4400186686,21.12.18,"$4,760.00",$0.00,
VART18038,INVVART1809001(1),28th Sept 2018,,,$0.00,Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,RAMESH,Gan Eng Seng School,SOUTH,Art Framings (2 pieces),PACKAGE - PAX,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18039,INVVART1811012,12th Nov 2018,1,"$7,000.00","$7,000.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,IZWAN,Greenridge Secondary School,WEST,Ceramic Art Learning Journey to Dragon Kiln,PACKAGE - PAX,"$7,000.00",,,,,,,,,,,,"$7,000.00",,,5003479897,07.12.18,"$7,000.00",$0.00,
VART18040,INVVART18011002,1st Nov,1,"$1,920.00","$1,920.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Admiralty Pr,NORTH,Upcycling Art,PACKAGE - HR,"$1,920.00",,,,,,,,,,,,"$1,920.00",,,5003473609,27.11.18,"$1,920.00",$0.00,
VART18041,INVVART18011003,1st Nov,1,"$3,200.00","$3,200.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,MARTIN LOCK,Serangoon Garden Sec,SOUTH,Wire Art & Jumping Clay,PACKAGE - HR,"$3,200.00",,,,,,,,,,,,"$3,200.00",,,5003473609,27.11.18,"$3,200.00",$0.00,
VART18042,INVVART18011004,2-Nov-18,23,$235.00,"$5,405.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,HARJINDER SINGH,Queenstown Secondary School,SOUTH,Queenstown EM-Essential Oils,,"$5,405.00",,,,,,,,,,,,"$5,405.00",,,5003473609,27.11.18,"$5,405.00",$0.00,ISMAN
VART18043,INVVART1811005,7-Nov-18,1,"$3,920.00","$3,920.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,HARJINDER SINGH,FIRST TOA PAYOH PRI,,AMIS Paper Qulling and Metal Tooling,,"$3,920.00",,,,,,,,,,,,,"$3,920.00",,5003477887,04.12.18,"$3,920.00",$0.00,
VART18044,INVVART181118B,14-Dec-18,1,"$1,243.50","$1,243.50",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,NORISMAN,Red Swastika School,EAST,Frame Installation,,"$1,243.50",,,,,,,,,,"$1,243.50",,,,,5003490889,24.12.18,"$1,243.50",$0.00,
VART18045,INVVART1811017 ,26-Nov-18,1,"$2,160.00","$2,160.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,POOJA,Coral Primary School,EAST,Chinese Hand Brush Painting,,"$2,160.00",,,,,,,,"$2,160.00",,,,,,,5003483343,12.12.18,"$2,160.00",$0.00,
VART18046,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18047,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18048,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18049,INVVART1811009,8/11/2018,1,"$5,760.00","$5,760.00",Y,,,ARTELIER PTE LTD,ARTELIER PTE LTD,JOHNNY,Nanhua High,WEST,Paper clay and jumping clay art workshop,PACKAGE - PAX,"$5,760.00",,,,,,,,,,,,"$5,760.00",,,5003477887,04.12.18,"$5,760.00",$0.00,
VART18050,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18051,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18052,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18053,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18054,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18055,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18056,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18057,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18058,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18059,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18060,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18061,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18062,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18063,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18064,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18065,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18066,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18067,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18068,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18069,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18070,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18071,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18072,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18073,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18074,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18075,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18076,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18077,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18078,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18079,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18080,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18081,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18082,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18083,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18084,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18085,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18086,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18087,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18088,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18089,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18090,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18091,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18092,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18093,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18094,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18095,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18096,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18097,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18098,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18099,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VART18100,,,,,$0.00,,,,ARTELIER PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
,INVVART180201a,1-Mar,16,$108.00,"$1,728.00",,,,ARTELIER PTE LTD,ARTELIER PTE LTD,POOJA,Red Swastika Sch,EAST,Art Club CCA-Jan,PER HR,"$1,728.00","$1,728.00",,,,,,,,,,,,,,5003350536,12.03.18,"$1,728.00",$0.00,
,INVVART180501,,,,,,,,ARTELIER PTE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
VDAI18001,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18002,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18003,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18004,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18005,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18006,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18007,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18008,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18009,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18010,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18011,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18012,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18013,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18014,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18015,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18016,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18017,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18018,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18019,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18020,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18021,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18022,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18023,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18024,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18025,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18026,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18027,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18028,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18029,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18030,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18031,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18032,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18033,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18034,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18035,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18036,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18037,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18038,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18039,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18040,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18041,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18042,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18043,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18044,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18045,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18046,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18047,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18048,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18049,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18050,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18051,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18052,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18053,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18054,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18055,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18056,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18057,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18058,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18059,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18060,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18061,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18062,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18063,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18064,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18065,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18066,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18067,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18068,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18069,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18070,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18071,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18072,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18073,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18074,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18075,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VDAI18076,,,,,$0.00,,,,DANCE ATELIER (INSTRUCTOR) PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
